1604057464.22	1604057464.23
1604057464.24	1604057464.25
1604057464.25	1604057464.27
1604057464.27	1604057464.29
1604057464.29	1604057464.3
1604057464.31	1604057464.5
1604057464.51	1604057464.59
1604057464.6	1604057464.74
1604057464.75	1604057464.77
1604057464.77	1604057464.78
1604057464.79	1604057464.82
1604057464.82	1604057464.97
1604057464.98	1604057465.01
1604057465.02	1604057465.04
1604057465.05	1604057465.07
1604057465.07	1604057465.17
1604057465.18	1604057465.19
1604057465.19	1604057465.21
1604057465.22	1604057465.29
1604057465.3	1604057465.32
1604057465.33	1604057465.33
1604057465.34	1604057465.44
1604057465.45	1604057465.5
1604057465.51	1604057465.55
1604057465.56	1604057465.56
1604057465.57	1604057465.64
1604057465.65	1604057465.67
1604057465.68	1604057465.71
1604057465.72	1604057465.84
1604057465.84	1604057465.89
1604057465.9	1604057465.93
1604057465.94	1604057465.96
1604057465.97	1604057466.0
1604057466.01	1604057466.07
1604057466.07	1604057466.09
1604057466.1	1604057466.12
1604057466.13	1604057466.17
1604057466.17	1604057466.24
1604057466.25	1604057466.33
1604057466.34	1604057466.44
1604057466.45	1604057466.48
1604057466.49	1604057466.57
1604057466.58	1604057466.61
1604057466.61	1604057466.62
1604057466.63	1604057466.7
1604057466.7	1604057466.77
1604057466.78	1604057466.8
1604057466.8	1604057466.84
1604057466.84	1604057466.95
1604057466.96	1604057467.01
1604057467.02	1604057467.03
1604057467.03	1604057467.04
1604057467.05	1604057467.07
1604057467.08	1604057467.2
1604057467.2	1604057467.21
1604057467.22	1604057467.28
1604057467.28	1604057467.29
1604057467.3	1604057467.31
1604057467.31	1604057467.44
1604057467.44	1604057467.47
1604057467.48	1604057467.5
1604057467.51	1604057467.52
1604057467.53	1604057467.55
1604057467.56	1604057467.58
1604057467.58	1604057467.59
1604057467.6	1604057467.66
1604057467.66	1604057467.84
1604057467.84	1604057467.91
1604057467.92	1604057467.92
1604057467.93	1604057467.94
1604057467.95	1604057467.99
1604057467.99	1604057468.05
1604057468.05	1604057468.07
1604057468.08	1604057468.15
1604057468.15	1604057468.16
1604057468.17	1604057468.23
1604057468.24	1604057468.3
1604057468.31	1604057468.32
1604057468.32	1604057468.36
1604057468.36	1604057468.38
1604057468.39	1604057468.45
1604057468.46	1604057468.46
1604057468.47	1604057468.48
1604057468.49	1604057468.65
1604057468.65	1604057468.68
1604057468.69	1604057468.82
1604057468.82	1604057468.84
1604057468.85	1604057468.85
1604057468.86	1604057468.88
1604057468.89	1604057468.91
1604057468.91	1604057468.93
1604057468.94	1604057468.95
1604057468.96	1604057468.99
1604057468.99	1604057469.0
1604057469.01	1604057469.03
1604057469.04	1604057469.07
1604057469.07	1604057469.25
1604057469.26	1604057469.28
1604057469.29	1604057469.39
1604057469.4	1604057469.45
1604057469.46	1604057469.53
1604057469.53	1604057469.54
1604057469.54	1604057469.63
1604057469.64	1604057469.64
1604057469.65	1604057469.67
1604057469.67	1604057469.75
1604057469.75	1604057469.76
1604057469.77	1604057469.89
1604057469.89	1604057469.92
1604057469.93	1604057470.0
1604057470.01	1604057470.02
1604057470.02	1604057470.03
1604057470.04	1604057470.04
1604057470.05	1604057470.15
1604057470.15	1604057470.35
1604057470.36	1604057470.41
1604057470.41	1604057470.43
1604057470.43	1604057470.45
1604057470.46	1604057470.56
