1604056843.89	1604056843.94
1604056843.95	1604056843.96
1604056843.96	1604056844.01
1604056844.01	1604056844.03
1604056844.05	1604056844.06
1604056844.07	1604056844.11
1604056844.12	1604056844.14
1604056844.15	1604056844.2
1604056844.21	1604056844.23
1604056844.24	1604056844.24
1604056844.25	1604056844.32
1604056844.32	1604056844.39
1604056844.4	1604056844.45
1604056844.46	1604056844.5
1604056844.51	1604056844.6
1604056844.61	1604056844.62
1604056844.63	1604056844.69
1604056844.7	1604056844.74
1604056844.75	1604056844.77
1604056844.77	1604056844.78
1604056844.79	1604056844.82
1604056844.83	1604056844.88
1604056844.89	1604056844.91
1604056844.92	1604056844.96
1604056844.97	1604056844.98
1604056844.98	1604056844.99
1604056844.99	1604056845.05
1604056845.05	1604056845.08
1604056845.08	1604056845.21
1604056845.21	1604056845.23
1604056845.24	1604056845.25
1604056845.26	1604056845.27
1604056845.27	1604056845.35
1604056845.35	1604056845.4
1604056845.41	1604056845.43
1604056845.44	1604056845.53
1604056845.53	1604056845.55
1604056845.55	1604056845.57
1604056845.58	1604056845.61
1604056845.62	1604056845.75
1604056845.76	1604056845.77
1604056845.78	1604056845.78
1604056845.79	1604056845.88
1604056845.89	1604056845.95
1604056845.95	1604056846.03
1604056846.03	1604056846.04
1604056846.05	1604056846.07
1604056846.08	1604056846.14
1604056846.15	1604056846.16
1604056846.17	1604056846.17
1604056846.18	1604056846.21
1604056846.22	1604056846.27
1604056846.28	1604056846.3
1604056846.31	1604056846.41
1604056846.41	1604056846.42
1604056846.43	1604056846.5
1604056846.5	1604056846.51
1604056846.52	1604056846.57
1604056846.58	1604056846.61
1604056846.61	1604056846.73
1604056846.73	1604056846.82
1604056846.82	1604056846.98
1604056846.99	1604056847.04
1604056847.04	1604056847.06
1604056847.07	1604056847.1
1604056847.11	1604056847.12
1604056847.13	1604056847.17
1604056847.18	1604056847.21
1604056847.21	1604056847.22
1604056847.23	1604056847.24
1604056847.25	1604056847.3
1604056847.31	1604056847.32
1604056847.32	1604056847.37
1604056847.37	1604056847.38
1604056847.39	1604056847.41
1604056847.41	1604056847.43
1604056847.43	1604056847.51
1604056847.52	1604056847.54
1604056847.54	1604056847.64
1604056847.65	1604056847.66
1604056847.66	1604056847.71
1604056847.72	1604056847.74
1604056847.75	1604056847.76
1604056847.77	1604056847.8
1604056847.8	1604056847.83
1604056847.84	1604056847.85
1604056847.86	1604056847.94
1604056847.94	1604056847.99
1604056848.0	1604056848.02
1604056848.03	1604056848.04
1604056848.04	1604056848.05
1604056848.05	1604056848.08
1604056848.08	1604056848.25
1604056848.26	1604056848.28
1604056848.29	1604056848.3
1604056848.3	1604056848.32
1604056848.32	1604056848.4
1604056848.41	1604056848.42
1604056848.43	1604056848.48
1604056848.48	1604056848.61
1604056848.62	1604056848.69
1604056848.7	1604056848.7
1604056848.71	1604056848.87
1604056848.87	1604056848.94
1604056848.95	1604056848.96
1604056848.97	1604056849.04
1604056849.04	1604056849.06
1604056849.06	1604056849.13
1604056849.13	1604056849.35
1604056849.35	1604056849.36
1604056849.37	1604056849.44
1604056849.45	1604056849.46
1604056849.46	1604056849.47
1604056849.48	1604056849.53
1604056849.53	1604056849.54
1604056849.55	1604056849.57
1604056849.58	1604056849.71
1604056849.71	1604056849.73
1604056849.74	1604056849.75
1604056849.76	1604056849.76
1604056849.77	1604056849.82
1604056849.83	1604056849.84
1604056849.85	1604056849.94
1604056849.95	1604056850.01
1604056850.02	1604056850.06
1604056850.06	1604056850.09
1604056850.1	1604056850.13
1604056850.13	1604056850.17
1604056850.18	1604056850.22
1604056850.23	1604056850.23
1604056850.24	1604056850.25
1604056850.26	1604056850.32
1604056850.32	1604056850.34
1604056850.35	1604056850.41
1604056850.41	1604056850.46
1604056850.47	1604056850.47
1604056850.48	1604056850.5
1604056850.51	1604056850.52
1604056850.53	1604056850.57
1604056850.58	1604056850.61
1604056850.61	1604056850.64
1604056850.64	1604056850.71
1604056850.72	1604056850.74
1604056850.75	1604056850.78
1604056850.79	1604056850.82
1604056850.82	1604056850.84
1604056850.85	1604056850.88
1604056850.89	1604056850.91
1604056850.92	1604056851.06
1604056851.07	1604056851.11
1604056851.11	1604056851.17
1604056851.17	1604056851.22
1604056851.23	1604056851.27
1604056851.28	1604056851.29
1604056851.29	1604056851.38
1604056851.38	1604056851.41
1604056851.41	1604056851.46
1604056851.47	1604056851.49
1604056851.5	1604056851.53
1604056851.53	1604056851.56
1604056851.56	1604056851.57
1604056851.58	1604056851.6
1604056851.61	1604056851.61
1604056851.62	1604056851.68
1604056851.69	1604056851.7
1604056851.7	1604056851.76
1604056851.76	1604056851.78
1604056851.79	1604056851.85
1604056851.85	1604056851.87
1604056851.87	1604056851.9
1604056851.9	1604056851.91
1604056851.92	1604056851.92
1604056851.93	1604056851.97
1604056851.98	1604056851.98
1604056851.99	1604056852.0
1604056852.0	1604056852.05
1604056852.06	1604056852.17
1604056852.18	1604056852.25
1604056852.25	1604056852.27
1604056852.28	1604056852.3
1604056852.31	1604056852.42
1604056852.42	1604056852.45
1604056852.46	1604056852.58
1604056852.59	1604056852.59
1604056852.6	1604056852.66
1604056852.67	1604056852.85
1604056852.85	1604056852.92
1604056852.92	1604056853.0
1604056853.01	1604056853.04
1604056853.04	1604056853.07
1604056853.07	1604056853.17
1604056853.18	1604056853.21
1604056853.22	1604056853.3
1604056853.31	1604056853.34
1604056853.34	1604056853.35
1604056853.36	1604056853.36
1604056853.37	1604056853.39
1604056853.4	1604056853.46
1604056853.46	1604056853.49
1604056853.5	1604056853.55
1604056853.56	1604056853.61
1604056853.62	1604056853.71
1604056853.72	1604056853.74
1604056853.74	1604056853.75
1604056853.75	1604056853.77
1604056853.78	1604056853.83
1604056853.86	1604056853.9
1604056853.9	1604056853.94
1604056853.95	1604056854.02
1604056854.03	1604056854.03
1604056854.04	1604056854.06
1604056854.06	1604056854.09
1604056854.1	1604056854.1
1604056854.11	1604056854.13
1604056854.14	1604056854.17
1604056854.18	1604056854.31
1604056854.32	1604056854.36
