1604058565.29	1604058565.32
1604058565.33	1604058565.54
1604058565.55	1604058565.56
1604058565.56	1604058565.63
1604058565.64	1604058565.64
1604058565.65	1604058565.72
1604058565.72	1604058565.74
1604058565.75	1604058565.82
1604058565.82	1604058565.86
1604058565.87	1604058565.88
1604058565.88	1604058565.9
1604058565.91	1604058566.0
1604058566.01	1604058566.05
1604058566.06	1604058566.12
1604058566.13	1604058566.2
1604058566.21	1604058566.22
1604058566.22	1604058566.27
1604058566.28	1604058566.3
1604058566.31	1604058566.32
1604058566.33	1604058566.35
1604058566.35	1604058566.36
1604058566.37	1604058566.4
1604058566.41	1604058566.42
1604058566.43	1604058566.45
1604058566.45	1604058566.53
1604058566.53	1604058566.57
1604058566.57	1604058566.67
1604058566.68	1604058566.72
1604058566.72	1604058566.8
1604058566.8	1604058566.86
1604058566.86	1604058566.92
1604058566.92	1604058566.96
1604058566.96	1604058567.07
1604058567.07	1604058567.08
1604058567.09	1604058567.14
1604058567.14	1604058567.28
1604058567.29	1604058567.33
1604058567.33	1604058567.38
1604058567.39	1604058567.41
1604058567.42	1604058567.43
1604058567.44	1604058567.46
1604058567.46	1604058567.54
1604058567.55	1604058567.61
1604058567.62	1604058567.69
1604058567.69	1604058567.7
1604058567.71	1604058567.73
1604058567.73	1604058567.76
1604058567.77	1604058567.78
1604058567.78	1604058567.81
1604058567.82	1604058567.86
1604058567.87	1604058567.89
1604058567.89	1604058567.96
1604058567.97	1604058568.02
1604058568.03	1604058568.06
1604058568.06	1604058568.16
1604058568.17	1604058568.21
1604058568.21	1604058568.24
1604058568.25	1604058568.32
1604058568.32	1604058568.34
1604058568.34	1604058568.36
1604058568.36	1604058568.39
1604058568.4	1604058568.44
1604058568.44	1604058568.48
1604058568.49	1604058568.5
1604058568.51	1604058568.52
1604058568.53	1604058568.56
1604058568.57	1604058568.61
1604058568.61	1604058568.69
1604058568.69	1604058568.86
1604058568.87	1604058569.16
1604058569.16	1604058569.21
1604058569.21	1604058569.28
1604058569.29	1604058569.29
1604058569.3	1604058569.32
1604058569.33	1604058569.46
1604058569.47	1604058569.53
1604058569.53	1604058569.62
1604058569.62	1604058569.64
1604058569.65	1604058569.71
1604058569.72	1604058569.78
1604058569.78	1604058569.85
1604058569.85	1604058569.9
1604058569.9	1604058569.92
1604058569.92	1604058569.99
1604058570.0	1604058570.05
1604058570.06	1604058570.11
1604058570.12	1604058570.13
1604058570.14	1604058570.15
1604058570.16	1604058570.18
1604058570.19	1604058570.2
1604058570.2	1604058570.21
1604058570.21	1604058570.22
1604058570.23	1604058570.25
1604058570.25	1604058570.29
1604058570.29	1604058570.33
1604058570.33	1604058570.35
1604058570.36	1604058570.46
1604058570.47	1604058570.51
1604058570.52	1604058570.59
1604058570.59	1604058570.65
1604058570.66	1604058570.68
1604058570.68	1604058570.69
1604058570.69	1604058570.86
1604058570.87	1604058570.88
1604058570.89	1604058570.97
1604058570.97	1604058570.98
1604058570.99	1604058571.0
1604058571.0	1604058571.05
1604058571.06	1604058571.09
1604058571.1	1604058571.15
1604058571.16	1604058571.18
1604058571.19	1604058571.2
1604058571.21	1604058571.24
