1604057263.47	1604057263.48
1604057263.49	1604057263.58
1604057263.58	1604057263.65
1604057263.66	1604057263.67
1604057263.67	1604057263.69
1604057263.7	1604057263.71
1604057263.72	1604057263.73
1604057263.74	1604057263.78
1604057263.78	1604057263.86
1604057263.86	1604057264.03
1604057264.04	1604057264.09
1604057264.09	1604057264.15
1604057264.16	1604057264.18
1604057264.19	1604057264.2
1604057264.2	1604057264.25
1604057264.26	1604057264.27
1604057264.28	1604057264.32
1604057264.33	1604057264.4
1604057264.41	1604057264.46
1604057264.47	1604057264.48
1604057264.48	1604057264.63
1604057264.63	1604057264.64
1604057264.65	1604057264.74
1604057264.74	1604057264.75
1604057264.76	1604057264.86
1604057264.86	1604057264.93
1604057264.94	1604057264.97
1604057264.98	1604057265.07
1604057265.07	1604057265.17
1604057265.18	1604057265.2
1604057265.2	1604057265.29
1604057265.3	1604057265.31
1604057265.31	1604057265.34
1604057265.34	1604057265.35
1604057265.36	1604057265.46
1604057265.47	1604057265.49
1604057265.49	1604057265.56
1604057265.57	1604057265.58
1604057265.58	1604057265.63
1604057265.64	1604057265.68
1604057265.68	1604057265.76
1604057265.76	1604057265.77
1604057265.78	1604057265.86
1604057265.86	1604057265.97
1604057265.98	1604057266.01
1604057266.01	1604057266.03
1604057266.04	1604057266.06
1604057266.07	1604057266.08
1604057266.08	1604057266.14
1604057266.14	1604057266.15
1604057266.16	1604057266.2
1604057266.21	1604057266.22
1604057266.22	1604057266.29
1604057266.3	1604057266.34
1604057266.35	1604057266.38
1604057266.39	1604057266.4
1604057266.41	1604057266.43
1604057266.44	1604057266.47
1604057266.48	1604057266.51
1604057266.51	1604057266.52
1604057266.53	1604057266.57
1604057266.57	1604057266.59
1604057266.6	1604057266.64
1604057266.64	1604057266.65
1604057266.66	1604057266.72
1604057266.73	1604057266.76
1604057266.76	1604057266.77
1604057266.78	1604057266.83
1604057266.83	1604057267.01
1604057267.01	1604057267.08
1604057267.09	1604057267.11
1604057267.12	1604057267.16
1604057267.16	1604057267.19
1604057267.2	1604057267.29
1604057267.29	1604057267.46
1604057267.46	1604057267.47
1604057267.49	1604057267.5
1604057267.51	1604057267.58
1604057267.58	1604057267.63
1604057267.64	1604057267.71
1604057267.72	1604057267.79
1604057267.8	1604057267.8
1604057267.81	1604057267.9
1604057267.91	1604057267.92
1604057267.93	1604057268.03
1604057268.04	1604057268.05
1604057268.05	1604057268.15
1604057268.16	1604057268.25
1604057268.26	1604057268.27
1604057268.27	1604057268.36
1604057268.37	1604057268.43
1604057268.43	1604057268.52
1604057268.53	1604057268.54
1604057268.55	1604057268.59
1604057268.6	1604057268.62
1604057268.63	1604057268.63
1604057268.64	1604057268.65
1604057268.66	1604057268.66
1604057268.67	1604057268.69
1604057268.69	1604057268.74
1604057268.75	1604057268.76
1604057268.77	1604057268.82
1604057268.82	1604057268.86
1604057268.87	1604057268.89
1604057268.89	1604057268.94
1604057268.95	1604057268.97
1604057268.98	1604057268.98
1604057268.99	1604057269.01
1604057269.02	1604057269.1
1604057269.1	1604057269.14
1604057269.14	1604057269.16
1604057269.16	1604057269.18
1604057269.18	1604057269.22
1604057269.22	1604057269.26
1604057269.27	1604057269.37
1604057269.37	1604057269.38
