1604057917.58	1604057917.63
1604057917.63	1604057917.64
1604057917.64	1604057917.79
1604057917.79	1604057917.82
1604057917.83	1604057918.14
1604057918.15	1604057918.22
1604057918.22	1604057918.27
1604057918.28	1604057918.31
1604057918.31	1604057918.4
1604057918.41	1604057918.56
1604057918.57	1604057918.66
1604057918.67	1604057918.67
1604057918.68	1604057918.75
1604057918.76	1604057919.01
1604057919.02	1604057919.06
1604057919.06	1604057919.25
1604057919.26	1604057919.27
1604057919.27	1604057919.5
1604057919.5	1604057919.58
1604057919.58	1604057919.82
1604057919.82	1604057919.91
1604057919.92	1604057919.93
1604057919.94	1604057919.94
1604057919.95	1604057919.97
1604057919.98	1604057920.01
1604057920.03	1604057920.06
1604057920.07	1604057920.27
1604057920.28	1604057920.35
1604057920.36	1604057920.47
1604057920.47	1604057920.48
1604057920.49	1604057920.53
1604057920.53	1604057920.67
1604057920.67	1604057920.79
1604057920.8	1604057920.82
1604057920.82	1604057921.24
1604057921.25	1604057921.27
1604057921.28	1604057921.48
1604057921.48	1604057921.57
1604057921.58	1604057921.74
1604057921.75	1604057921.76
1604057921.77	1604057921.89
1604057921.9	1604057922.0
1604057922.0	1604057922.07
1604057922.07	1604057922.17
1604057922.17	1604057922.23
1604057922.23	1604057922.3
1604057922.3	1604057922.39
1604057922.4	1604057922.73
1604057922.74	1604057922.76
1604057922.77	1604057922.81
1604057922.81	1604057923.17
1604057923.17	1604057923.28
1604057923.29	1604057923.5
1604057923.51	1604057923.59
1604057923.6	1604057923.75
1604057923.75	1604057923.82
1604057923.82	1604057923.85
1604057923.86	1604057923.87
1604057923.87	1604057924.07
1604057924.07	1604057924.17
1604057924.18	1604057924.25
1604057924.25	1604057924.27
1604057924.27	1604057924.36
1604057924.37	1604057924.38
1604057924.38	1604057924.39
1604057924.39	1604057924.5
1604057924.51	1604057924.57
1604057924.58	1604057924.68
1604057924.68	1604057924.75
1604057924.76	1604057925.17
1604057925.19	1604057925.25
1604057925.26	1604057925.32
1604057925.33	1604057925.61
1604057925.62	1604057925.65
1604057925.66	1604057925.81
1604057925.81	1604057925.9
1604057925.91	1604057925.94
1604057925.95	1604057925.99
1604057926.01	1604057926.13
1604057926.14	1604057926.2
1604057926.2	1604057926.22
1604057926.22	1604057926.28
1604057926.29	1604057926.51
1604057926.52	1604057926.54
1604057926.54	1604057926.59
1604057926.6	1604057926.63
1604057926.64	1604057926.65
1604057926.65	1604057926.82
1604057926.83	1604057927.04
1604057927.05	1604057927.22
1604057927.22	1604057927.24
1604057927.25	1604057927.33
1604057927.33	1604057927.35
1604057927.36	1604057927.42
1604057927.43	1604057927.58
1604057927.61	1604057927.72
1604057927.72	1604057927.87
1604057927.88	1604057927.98
1604057927.98	1604057928.03
1604057928.04	1604057928.09
1604057928.1	1604057928.25
1604057928.26	1604057928.35
1604057928.35	1604057928.46
1604057928.46	1604057928.49
1604057928.49	1604057928.52
1604057928.53	1604057928.55
1604057928.56	1604057928.63
1604057928.64	1604057929.06
1604057929.07	1604057929.18
1604057929.19	1604057929.29
1604057929.29	1604057929.39
1604057929.39	1604057929.6
1604057929.6	1604057929.63
1604057929.63	1604057929.76
1604057929.77	1604057929.79
1604057929.8	1604057929.89
1604057929.89	1604057929.9
1604057929.91	1604057929.95
1604057929.96	1604057930.1
1604057930.11	1604057930.26
1604057930.27	1604057930.31
1604057930.32	1604057930.33
1604057930.34	1604057930.56
1604057930.57	1604057930.58
1604057930.58	1604057930.65
1604057930.66	1604057930.66
1604057930.67	1604057930.68
1604057930.69	1604057930.84
1604057930.85	1604057930.96
1604057930.97	1604057931.08
1604057931.09	1604057931.29
1604057931.29	1604057931.31
1604057931.31	1604057931.41
1604057931.41	1604057931.42
1604057931.43	1604057931.44
1604057931.45	1604057931.46
1604057931.47	1604057931.66
1604057931.66	1604057931.8
1604057931.81	1604057931.86
1604057931.86	1604057932.14
1604057932.15	1604057932.31
1604057932.31	1604057932.38
1604057932.39	1604057932.39
1604057932.4	1604057932.52
1604057932.52	1604057932.85
1604057932.85	1604057932.88
1604057932.89	1604057933.05
1604057933.05	1604057933.07
1604057933.07	1604057933.25
1604057933.26	1604057933.37
1604057933.38	1604057933.39
1604057933.39	1604057933.48
1604057933.49	1604057933.5
1604057933.51	1604057933.52
1604057933.52	1604057933.53
1604057933.54	1604057933.56
1604057933.57	1604057933.6
1604057933.6	1604057933.64
1604057933.65	1604057933.66
1604057933.67	1604057933.68
1604057933.68	1604057933.69
1604057933.7	1604057933.7
1604057933.71	1604057933.78
1604057933.79	1604057933.84
1604057933.85	1604057933.86
1604057933.87	1604057933.92
1604057933.93	1604057934.04
1604057934.04	1604057934.05
