1604059393.65	1604059393.73
1604059393.74	1604059393.77
1604059393.78	1604059394.55
1604059394.55	1604059395.04
1604059395.05	1604059396.45
1604059396.45	1604059396.95
1604059396.95	1604059396.97
1604059396.97	1604059397.36
1604059397.36	1604059397.95
1604059397.96	1604059398.23
1604059398.23	1604059398.42
1604059398.42	1604059399.1
1604059399.11	1604059399.26
1604059399.27	1604059399.31
1604059399.32	1604059399.61
1604059399.61	1604059399.67
