ALPIDE_step,ALPIDE_rad,ALPIDE_deg,ALPIDE_ev,ALPIDE_t,ALPIDE_r,ALPIDE_ev_err,ALPIDE_r_err
-82.39778737758947,-1.2943014174874443,-74.15800863983053,6.999999887921149,1339200.0,0.018817203999788035,1.9756207519896883e-06,0.007200903578009951
-81.68254125883387,-1.2830663577264882,-73.51428713295049,10.000000274885679,1339200.0,0.026881721169047523,2.3613184439728045e-06,0.008651748387755525
-80.96729514007825,-1.271831297965532,-72.87056562607043,12.000000329862814,1339200.0,0.03225806540285703,2.586694754433807e-06,0.009510253140630098
-80.25204902132265,-1.2605962382045761,-72.22684411919039,11.000000606873073,1339200.0,0.029569894104497507,2.476571677386051e-06,0.009089715720174071
-79.53680290256703,-1.2493611784436198,-71.58312261231033,2.0000000549771357,1339200.0,0.005376344233809505,1.0560137114494437e-06,0.0038152510139072868
-78.82155678381143,-1.2381261186826635,-70.93940110543029,12.000000329862814,1339200.0,0.03225806540285703,2.586694754433807e-06,0.009510253140630098
-78.10631066505582,-1.2268910589217072,-70.29567959855024,8.000000219908543,1296000.0,0.022222222833079286,2.1824283369955173e-06,0.007972288551474893
-77.39106454630021,-1.2156559991607514,-69.6519580916702,8.999999942898285,1339200.0,0.02419354823359754,2.2401433691756272e-06,0.008193556594862619
-76.6758184275446,-1.204420939399795,-69.00823658479014,13.00000021001324,1296000.0,0.036111111694481224,2.7820611693394977e-06,0.010253697765467864
-75.960572308789,-1.1931858796388388,-68.3645150779101,5.000000137442839,1339200.0,0.013440860584523762,1.6697042842740365e-06,0.006064557681588913
-75.24532619003338,-1.1819508198778825,-67.72079357103004,6.99999975040555,1296000.0,0.019444443751126528,2.0414747770560115e-06,0.007443968424674231
-74.53008007127778,-1.1707157601169267,-67.07707206415,5.999999870255124,1296000.0,0.016666666306264233,1.8900383817771435e-06,0.006879324312373383
-73.81483395252216,-1.1594807003559704,-66.43335055726995,3.0000000824657036,1339200.0,0.008064516350714257,1.2933473772169035e-06,0.00468101615824859
-73.09958783376656,-1.1482456405950143,-65.7896290503899,9.999999803403625,1425600.0,0.02525252475606976,2.21820823524718e-06,0.008118873560044704
-72.38434171501096,-1.1370105808340583,-65.14590754350986,24.999999164720066,2678400.0,0.033602149414946325,1.8667861409796893e-06,0.006869327904146446
-71.66909559625535,-1.125775521073102,-64.50218603662981,23.000000465253834,2635200.0,0.03142076566291507,1.8199117802492103e-06,0.006687513628390093
-70.95384947749972,-1.1145404613121455,-63.858464529749746,22.000001174455974,2635200.0,0.03005464641319122,1.7799088341770756e-06,0.006534797619379955
-70.2386033587441,-1.1033054015511892,-63.2147430228697,20.000000549771357,2678400.0,0.026881721169047523,1.6697042842740365e-06,0.006117709953888558
-69.52335723998851,-1.0920703417902333,-62.57102151598966,15.000000147119863,2635200.0,0.020491803479671944,1.4697113487429482e-06,0.005362754659161314
-68.8081111212329,-1.080835282029277,-61.92730000910961,13.00000021001324,2592000.0,0.018055555847240612,1.3910305846697488e-06,0.005067629621321281
-68.09286500247728,-1.0696002222683207,-61.28357850222955,15.999999437917722,2635200.0,0.021857922729395796,1.5179113539769277e-06,0.005543537154163736
-67.37761888372167,-1.0583651625073645,-60.639856995349504,13.999999657971784,2635200.0,0.01912568259285763,1.4198760575189517e-06,0.005176318164518163
-66.66237276496608,-1.0471301027464088,-59.99613548846947,20.000000196159817,2635200.0,0.027322404639562592,1.6970764856555783e-06,0.006219763602633959
-65.94712664621045,-1.0358950429854523,-59.35241398158941,16.000000439817086,2592000.0,0.022222222833079286,1.5432098765432098e-06,0.005637259296160427
-65.23188052745485,-1.0246599832244963,-58.70869247470936,13.000000367173925,2635200.0,0.017759563343133777,1.3682268045931957e-06,0.0049835931613131015
-64.51663440869925,-1.01342492346354,-58.06497096782932,27.00000002514571,2635200.0,0.036885245935991406,1.9718246898552792e-06,0.0072710289132062456
-63.80138828994364,-1.0021898637025841,-57.42124946094928,20.99999925121665,2592000.0,0.02916666562668979,1.767969018115679e-06,0.00648726595055175
-63.08614217118802,-0.9909548039416276,-56.77752795406922,15.000000363215804,2764800.0,0.019531250472937245,1.4008186292706225e-06,0.005107681958771358
-62.37089605243242,-0.9797197441806716,-56.13380644718918,26.999998669634806,3261600.0,0.029801323034917004,1.5931298818698282e-06,0.005842365148611587
-61.655649933676806,-0.9684846844197154,-55.490084940309124,14.000000679516234,3304800.0,0.01525054540252313,1.1321887517471378e-06,0.004115031987268647
-60.9404038149212,-0.9572496246587592,-54.846363433429076,23.000000042884494,3304800.0,0.025054466277651954,1.451171484904599e-06,0.005306410726921394
-60.22515769616558,-0.9460145648978029,-54.20264192654903,15.999999703126377,3304800.0,0.01742919357639039,1.2103606874848706e-06,0.0044051011672723035
-59.50991157740998,-0.9347795051368469,-53.558920419668986,23.000000042884494,3304800.0,0.025054466277651954,1.451171484904599e-06,0.005306410726921394
-58.794665458654364,-0.9235444453758906,-52.91519891278893,18.000000298343366,2052000.0,0.03157894789183047,2.0675636876799633e-06,0.007585780414064383
-58.07941933989876,-0.9123093856149345,-52.27147740590889,10.99999982106965,1965600.0,0.020146519818808883,1.687334549427859e-06,0.006148588593844551
-57.36417322114315,-0.9010743258539782,-51.627755899028834,11.000000155036105,1944000.0,0.020370370657474268,1.7060827110881686e-06,0.006217885487326308
-56.64892710238754,-0.8898392660930221,-50.984034392148786,20.99999982092413,1965600.0,0.03846153813356068,2.3313877161964995e-06,0.008587616441294244
