ALPIDE_step,ALPIDE_rad,ALPIDE_deg,ALPIDE_ev,ALPIDE_t,ALPIDE_r,ALPIDE_ev_err,ALPIDE_r_err
-50.696930045351905,-0.796345514950166,-45.627237040816716,0.0,0.0,0.0,0.0,0.0
-50.100495574230116,-0.7869767441860464,-45.09044601680711,0.0,0.0,0.0,0.0,0.0
-49.50406110310833,-0.7776079734219268,-44.5536549927975,0.0,0.0,0.0,0.0,0.0
-48.90762663198654,-0.7682392026578071,-44.01686396878789,0.0,0.0,0.0,0.0,0.0
-48.31119216086476,-0.7588704318936876,-43.480072944778286,0.0,0.0,0.0,0.0,0.0
-47.71475768974297,-0.749501661129568,-42.94328192076867,0.0,0.0,0.0,0.0,0.0
-47.118323218621185,-0.7401328903654485,-42.40649089675907,0.0,0.0,0.0,0.0,0.0
-46.521888747499396,-0.7307641196013288,-41.86969987274946,0.0,0.0,0.0,0.0,0.0
-45.92545427637761,-0.7213953488372092,-41.33290884873985,0.0,0.0,0.0,0.0,0.0
-45.32901980525582,-0.7120265780730896,-40.79611782473024,0.0,0.0,0.0,0.0,0.0
-44.73258533413403,-0.70265780730897,-40.25932680072063,0.0,0.0,0.0,0.0,0.0
-44.136150863012254,-0.6932890365448505,-39.72253577671103,0.0,0.0,0.0,0.0,0.0
-43.539716391890465,-0.6839202657807308,-39.18574475270142,0.0,0.0,0.0,0.0,0.0
-42.94328192076867,-0.6745514950166112,-38.6489537286918,0.0,0.0,0.0,0.0,0.0
-42.34684744964688,-0.6651827242524915,-38.11216270468219,0.0,0.0,0.0,0.0,0.0
-41.7504129785251,-0.655813953488372,-37.57537168067259,0.0,0.0,0.0,0.0,0.0
-41.1539785074033,-0.6464451827242522,-37.03858065666297,0.0,0.0,0.0,0.0,0.0
-40.55754403628152,-0.6370764119601328,-36.50178963265337,0.0,0.0,0.0,0.0,0.0
-39.96110956515973,-0.6277076411960132,-35.96499860864376,0.0,0.0,0.0,0.0,0.0
-39.364675094037956,-0.6183388704318936,-35.42820758463416,0.0,0.0,0.0,0.0,0.0
-38.76824062291616,-0.6089700996677739,-34.89141656062454,0.0,0.0,0.0,0.0,0.0
-38.17180615179437,-0.5996013289036544,-34.35462553661493,0.0,0.0,0.0,0.0,0.0
-37.57537168067259,-0.5902325581395348,-33.81783451260533,0.0,0.0,0.0,0.0,0.0
-36.9789372095508,-0.5808637873754152,-33.28104348859572,0.0,0.0,0.0,0.0,0.0
-36.38250273842901,-0.5714950166112955,-32.74425246458611,0.0,0.0,0.0,0.0,0.0
-35.78606826730722,-0.562126245847176,-32.2074614405765,0.0,0.0,0.0,0.0,0.0
-35.18963379618544,-0.5527574750830564,-31.670670416566896,0.0,0.0,0.0,0.0,0.0
-34.59319932506366,-0.5433887043189368,-31.13387939255729,0.0,0.0,0.0,0.0,0.0
-33.99676485394186,-0.5340199335548171,-30.597088368547677,0.0,0.0,0.0,0.0,0.0
-33.40033038282007,-0.5246511627906976,-30.060297344538068,0.0,0.0,0.0,0.0,0.0
-32.80389591169829,-0.515282392026578,-29.523506320528462,0.0,7200.02001953125,0.0,0.0,0.0
-32.207461440576495,-0.5059136212624583,-28.98671529651885,0.0,26743.0078125,0.0,0.0,0.0
-31.611026969454716,-0.49654485049833885,-28.449924272509246,0.0,26743.0078125,0.0,0.0,0.0
-31.01459249833293,-0.4871760797342192,-27.913133248499637,0.0,26743.0078125,0.0,0.0,0.0
-30.418158027211145,-0.47780730897009965,-27.37634222449003,0.0,26743.0078125,0.0,0.0,0.0
-29.821723556089353,-0.46843853820597997,-26.839551200480418,0.0,26743.0078125,0.0,0.0,0.0
-29.225289084967564,-0.45906976744186034,-26.30276017647081,0.0,26743.0078125,0.0,0.0,0.0
-28.628854613845782,-0.4497009966777408,-25.765969152461203,0.0,25714.4296875,0.0,0.0,0.0
-28.032420142724,-0.44033222591362126,-25.2291781284516,0.0,26743.0078125,0.0,0.0,0.0
-27.435985671602204,-0.4309634551495016,-24.692387104441984,1.0000000439373196,25714.4296875,3.888867286150344e-05,3.8888671152839465e-05,3.892106459369884e-05
-26.839551200480415,-0.42159468438538195,-24.155596080432375,0.9999999704768925,26743.0078125,3.739295061677694e-05,3.7392951720733076e-05,3.7422901753964436e-05
-26.243116729358636,-0.41222591362126243,-23.618805056422772,1.0000000439373196,25714.4296875,3.888867286150344e-05,3.8888671152839465e-05,3.892106459369884e-05
-25.64668225823684,-0.40285714285714275,-23.082014032413156,1.0000000439373196,25714.4296875,3.888867286150344e-05,3.8888671152839465e-05,3.892106459369884e-05
-25.05024778711506,-0.3934883720930233,-22.545223008403557,0.0,26743.0078125,0.0,0.0,0.0
-24.45381331599327,-0.38411960132890355,-22.008431984393944,0.0,25714.4296875,0.0,0.0,0.0
-23.857378844871484,-0.374750830564784,-21.471640960384335,0.0,25714.4296875,0.0,0.0,0.0
-23.2609443737497,-0.3653820598006645,-20.934849936374732,0.0,26743.0078125,0.0,0.0,0.0
-22.66450990262791,-0.3560132890365448,-20.39805891236512,0.0,39085.65234375,0.0,0.0,0.0
-22.068075431506117,-0.34664451827242515,-19.861267888355506,1.0000000275479408,53485.08203125,1.869680272648111e-05,1.869680221142271e-05,1.8704291609921712e-05
-21.471640960384338,-0.33727574750830563,-19.324476864345904,0.0,52456.55078125,0.0,0.0,0.0
-20.875206489262546,-0.32790697674418595,-18.78768584033629,0.0,51428.01953125,0.0,0.0,0.0
-20.278772018140764,-0.31853820598006644,-18.25089481632669,0.0,52456.55078125,0.0,0.0,0.0
-19.682337547018978,-0.3091694352159468,-17.71410379231708,0.0,52456.55078125,0.0,0.0,0.0
-19.085903075897182,-0.29980066445182707,-17.177312768307463,0.0,53485.08203125,0.0,0.0,0.0
-18.489468604775404,-0.29043189368770767,-16.640521744297864,0.999999990914823,51428.01953125,1.9444652934907936e-05,1.9444653111566052e-05,1.945275355366068e-05
-17.89303413365361,-0.281063122923588,-16.10373072028825,0.0,52456.55078125,0.0,0.0,0.0
-17.29659966253182,-0.2716943521594683,-15.566939696278638,0.999999990914823,51428.01953125,1.9444652934907936e-05,1.9444653111566052e-05,1.945275355366068e-05
-16.70016519141004,-0.26232558139534884,-15.030148672269037,0.0,52456.55078125,0.0,0.0,0.0
-16.103730720288247,-0.25295681063122916,-14.493357648259424,0.0,52456.55078125,0.0,0.0,0.0
-15.50729624916647,-0.2435880398671097,-13.956566624249824,1.999999981829646,51428.01953125,3.888930586981587e-05,2.7498892146016916e-05,2.7521798887782794e-05
-14.910861778044676,-0.23421926910298999,-13.419775600240209,4.000000083999595,52456.55078125,7.625358557561412e-05,3.8126791987148295e-05,3.818904138429343e-05
-14.314427306922884,-0.2248504983388703,-12.882984576230596,119.00000221273422,52456.55078125,0.002268544165417552,0.0002079570988212002,0.0002178319210201585
-13.717992835801105,-0.21548172757475084,-12.346193552220996,864.9999634223859,51428.01953125,0.016819624230265617,0.0005718844048006573,0.0007502047301960447
-13.121558364679313,-0.2061129568106312,-11.809402528211383,1844.0000584587397,51428.01953125,0.035855941474437714,0.0008349888154078026,0.0013298891825689013
-12.525123893557522,-0.19674418604651148,-11.27261150420177,3343.9998998033116,63770.765625,0.05243781954050064,0.0009067999829146452,0.0015878389613084103
-11.928689422435744,-0.18737541528239202,-10.735820480192169,4924.0001108739525,64799.40625,0.07598835229873657,0.0010828991071410526,0.002144215572474879
-11.33225495131395,-0.1780066445182723,-10.199029456182554,6315.000060891092,65827.9609375,0.09593188017606735,0.0012071917941949438,0.0026154166235901406
-10.735820480192158,-0.16863787375415265,-9.662238432172943,7525.999762948137,65313.65625,0.1152285784482956,0.001328244758571226,0.00310149077013725
-10.13938600907038,-0.1592691029900332,-9.125447408163343,8770.999637441244,64799.40625,0.13535617291927338,0.001445285112034766,0.0035994643354418173
-9.542951537948587,-0.14990033222591354,-8.58865638415373,10201.999982028035,65827.9609375,0.15497973561286926,0.0015343776251801312,0.0040501418141872724
-8.946517066826809,-0.14053156146179407,-8.051865360144129,9054.999746860005,51428.0625,0.1760711818933487,0.0018503081608414141,0.005089196590122438
-8.350082595705016,-0.13116279069767436,-7.515074336134515,7905.9998590867035,39599.8203125,0.19964736700057983,0.002245355905714065,0.00641691089795852
-7.753648124583226,-0.12179401993355468,-6.978283312124903,8770.999929910642,39085.5390625,0.22440524399280548,0.0023961193671158047,0.007177308819999781
-7.157213653461447,-0.11242524916943522,-6.4414922881153025,9556.000112231297,38571.23828125,0.24774937331676483,0.002534396084616226,0.00795342752814706
-6.560779182339655,-0.10305647840531555,-5.9047012641056895,10422.000231732847,39085.5390625,0.2666459381580353,0.0026119173385275945,0.008452699184205534
-5.964344711217863,-0.09368770764119587,-5.3679102400960765,11243.999986502575,38571.23828125,0.29151254892349243,0.002749139873635814,0.009286742336000903
-5.3679102400960845,-0.08431893687707641,-4.831119216086476,12184.99957204354,39599.8203125,0.3077034056186676,0.002787530009150018,0.009675010618754724
-4.771475768974292,-0.07495016611295673,-4.294328192076863,13111.999809827423,39085.5390625,0.3354693353176117,0.0029296677086452067,0.010529733553840162
-4.1750412978525135,-0.06558139534883727,-3.7575371680672625,13965.99955426366,38571.23828125,0.3620832562446594,0.00306388483664674,0.011435988906674209
-3.5786068267307214,-0.05621262458471758,-3.2207461440576495,14538.000419782475,39599.8203125,0.3671228885650635,0.003044802426023111,0.011465508637850818
-2.982172355608929,-0.04684385382059789,-2.683955120048036,15537.00032424007,38571.23828125,0.4028131067752838,0.003231617872221801,0.012676141834109221
-2.385737884487151,-0.03747508305647844,-2.147164096038436,26876.000754524954,66342.3203125,0.4051109552383423,0.0024711076169534655,0.010092203414989563
-1.7893034133653585,-0.028106312292358757,-1.6103730720288227,28641.000762196258,65828.03125,0.43508821725845337,0.002570888383985815,0.010832268610321504
-1.192868942243566,-0.018737541528239074,-1.0735820480192095,29377.999733638484,66342.3203125,0.44282442331314087,0.0025835713294124862,0.01100352936201696
-0.596434471121788,-0.009368770764119613,-0.5367910240096092,29586.00041687209,66342.3203125,0.4459596872329712,0.0025927012055805524,0.011079288115136105
4.47265502080807e-15,7.025630077706069e-17,4.0253895187272635e-15,29934.000382283353,64285.19140625,0.4656437933444977,0.0026913577836330995,0.011719231872265982
0.5964344711217967,0.009368770764119752,0.5367910240096171,29548.999934124295,66342.3203125,0.44540196657180786,0.0025910794933573984,0.011065811828738913
1.192868942243575,0.018737541528239213,1.0735820480192175,20655.00010630407,45771.16796875,0.4512666165828705,0.003139934617839876,0.013181690411980076
1.7893034133653674,0.028106312292358895,1.6103730720288307,18042.000402518548,39085.58203125,0.46160244941711426,0.0034365744407049907,0.014334739524349804
2.3857378844871455,0.037475083056478356,2.147164096038431,17474.999527321314,39599.87890625,0.4412892162799835,0.0033382183055908027,0.013699842072101212
2.982172355608938,0.046843853820598046,2.6839551200480445,16697.999681370216,38571.26171875,0.4329129755496979,0.0033501818610813584,0.013592536245573033
3.5786068267307303,0.05621262458471772,3.2207461440576575,15730.000233322266,39599.87890625,0.39722344279289246,0.003167163643551203,0.012372363856568725
4.175041297852508,0.06558139534883718,3.7575371680672576,14919.00044455356,38571.26171875,0.38679057359695435,0.003166693360605986,0.012188298401510443
4.771475768974301,0.07495016611295686,4.294328192076871,14073.999425350456,39085.58203125,0.36008161306381226,0.0030352340796617927,0.011272315980128142
5.367910240096093,0.08431893687707655,4.831119216086484,13476.999830097542,39599.87890625,0.3403293192386627,0.0029315867916538956,0.010658180086785521
5.964344711217872,0.09368770764119601,5.3679102400960845,12529.00046895619,38571.26171875,0.3248273432254791,0.002901979626688645,0.010301443424284896
6.5607791823396635,0.10305647840531569,5.9047012641056975,11759.999448488583,39085.58203125,0.3008781969547272,0.0027745150016470032,0.009485908835435439
7.157213653461457,0.11242524916943539,6.441492288115311,12121.000651418231,44742.58203125,0.2709052562713623,0.0024606405836889765,0.00813954668635024
7.753648124583235,0.12179401993355485,6.978283312124912,16824.999420940876,65827.96875,0.25559043884277344,0.001970457545231919,0.006488012077192439
8.350082595705027,0.13116279069767453,7.515074336134525,15165.00036816462,66342.3046875,0.22858718037605286,0.0018562251506141234,0.005824943337272199
8.946517066826805,0.140531561461794,8.051865360144125,13416.000480176881,65827.96875,0.20380395650863647,0.0017595478044362726,0.00523371813530009
9.542951537948598,0.14990033222591367,8.588656384153738,12050.999963677023,65827.96875,0.18306808173656464,0.0016676353359481705,0.0047312154494421185
10.13938600907039,0.15926910299003336,9.125447408163351,10961.999889300263,64799.34765625,0.1691683679819107,0.0016157503738325435,0.004425544522159432
10.735820480192169,0.16863787375415282,9.662238432172952,9351.999822961167,65313.625,0.1431860476732254,0.001480636532268614,0.003784359677411133
11.332254951313963,0.17800664451827253,10.199029456182567,6310.999845967162,52456.5625,0.12030906230211258,0.0015144302030442166,0.003757549027520066
11.928689422435752,0.18737541528239218,10.735820480192178,5134.999971225858,51428.03125,0.09984827041625977,0.0013933824135915472,0.0032015268252949193
12.52512389355753,0.19674418604651164,11.272611504201778,4088.999851597706,53485.09375,0.07645120471715927,0.0011955721609816319,0.002472415031389598
13.121558364679323,0.20611295681063133,11.809402528211391,2988.9999153850367,51428.03125,0.05812005326151848,0.0010630729273998132,0.001986237853372299
13.717992835801102,0.2154817275747508,12.346193552220992,1988.999941322254,51428.03125,0.03867540508508682,0.000867196452167426,0.001413700168395954
14.314427306922894,0.22485049833887044,12.882984576230605,1064.0000333276112,52456.5625,0.020283449441194534,0.0006218290201650209,0.0008501797794608153
14.910861778044687,0.23421926910299015,13.419775600240218,184.99999817278876,52456.5625,0.0035267274361103773,0.0002592901604777371,0.00027819641288514635
15.507296249166465,0.2435880398671096,13.956566624249819,4.000000126751047,51428.03125,7.777859718771651e-05,3.888929736154347e-05,3.89540604537311e-05
16.103730720288254,0.25295681063122927,14.49335764825943,3.0000000652717063,52456.5625,5.719017644878477e-05,3.301876304931108e-05,3.30592034500323e-05
16.70016519141005,0.26232558139534895,15.030148672269044,3.0000000652717063,52456.5625,5.719017644878477e-05,3.301876304931108e-05,3.305920345043921e-05
17.29659966253183,0.2716943521594684,15.566939696278645,0.0,51428.03125,0.0,0.0,0.0
17.893034133653618,0.28106312292358815,16.103730720288258,0.9999999581452812,52456.5625,1.906339093693532e-05,1.906339173482822e-05,1.9071177669721143e-05
18.48946860477541,0.2904318936877078,16.64052174429787,0.0,51428.03125,0.0,0.0,0.0
19.08590307589719,0.2998006644518272,17.17731276830747,0.9999999547846414,53485.09375,1.86967972695129e-05,1.869679811489533e-05,1.8704287511626393e-05
19.682337547018985,0.309169435215947,17.714103792317086,0.0,52456.5625,0.0,0.0,0.0
20.27877201814076,0.3185382059800664,18.250894816326685,0.0,52456.5625,0.0,0.0,0.0
20.875206489262553,0.32790697674418606,18.787685840336298,1.0000000383113843,45256.84375,2.209610647696536e-05,2.2096105630432966e-05,2.2106565489762125e-05
21.471640960384345,0.33727574750830575,19.32447686434591,0.0,25714.4296875,0.0,0.0,0.0
22.068075431506127,0.34664451827242526,19.861267888355513,0.0,25714.4296875,0.0,0.0,0.0
22.664509902627913,0.3560132890365449,20.398058912365123,0.0,25714.4296875,0.0,0.0,0.0
23.260944373749705,0.36538205980066457,20.934849936374736,0.0,26743.0078125,0.0,0.0,0.0
23.857378844871487,0.37475083056478403,21.471640960384338,0.0,25714.4296875,0.0,0.0,0.0
24.45381331599328,0.3841196013289037,22.00843198439395,0.0,25714.4296875,0.0,0.0,0.0
25.05024778711507,0.39348837209302345,22.545223008403564,0.0,26743.0078125,0.0,0.0,0.0
25.64668225823685,0.4028571428571429,23.082014032413166,0.0,25714.4296875,0.0,0.0,0.0
26.24311672935864,0.4122259136212625,23.618805056422776,0.0,25714.4296875,0.0,0.0,0.0
26.839551200480415,0.42159468438538195,24.155596080432375,0.0,26743.0078125,0.0,0.0,0.0
27.43598567160221,0.4309634551495017,24.69238710444199,1.0000000439373196,25714.4296875,3.888867286150344e-05,3.8888671152839465e-05,3.892106459635669e-05
28.032420142724003,0.44033222591362137,25.229178128451604,0.0,26743.0078125,0.0,0.0,0.0
28.628854613845782,0.4497009966777408,25.765969152461203,0.0,25714.4296875,0.0,0.0,0.0
29.225289084967578,0.4590697674418605,26.30276017647082,0.0,26743.0078125,0.0,0.0,0.0
29.821723556089367,0.4684385382059802,26.839551200480432,0.0,26743.0078125,0.0,0.0,0.0
30.418158027211145,0.47780730897009965,27.37634222449003,0.0,26743.0078125,0.0,0.0,0.0
31.01459249833294,0.4871760797342194,27.913133248499648,0.0,13371.4921875,0.0,0.0,0.0
31.611026969454716,0.49654485049833885,28.449924272509246,0.0,0.0,0.0,0.0,0.0
32.20746144057651,0.5059136212624585,28.98671529651886,0.0,0.0,0.0,0.0,0.0
32.803895911698305,0.5152823920265782,29.523506320528476,0.0,0.0,0.0,0.0,0.0
33.40033038282008,0.5246511627906977,30.060297344538075,0.0,0.0,0.0,0.0,0.0
33.996764853941876,0.5340199335548174,30.59708836854769,0.0,0.0,0.0,0.0,0.0
34.593199325063665,0.543388704318937,31.1338793925573,0.0,0.0,0.0,0.0,0.0
35.18963379618544,0.5527574750830565,31.6706704165669,0.0,0.0,0.0,0.0,0.0
35.786068267307236,0.5621262458471763,32.207461440576516,0.0,0.0,0.0,0.0,0.0
36.382502738429025,0.5714950166112959,32.744252464586125,0.0,0.0,0.0,0.0,0.0
36.97893720955081,0.5808637873754153,33.28104348859573,0.0,0.0,0.0,0.0,0.0
37.5753716806726,0.5902325581395351,33.817834512605344,0.0,0.0,0.0,0.0,0.0
38.17180615179439,0.5996013289036547,34.354625536614954,0.0,0.0,0.0,0.0,0.0
38.768240622916174,0.6089700996677742,34.891416560624556,0.0,0.0,0.0,0.0,0.0
39.364675094037956,0.6183388704318936,35.42820758463416,0.0,0.0,0.0,0.0,0.0
39.96110956515976,0.6277076411960135,35.96499860864378,0.0,0.0,0.0,0.0,0.0
40.55754403628153,0.6370764119601329,36.50178963265338,0.0,0.0,0.0,0.0,0.0
41.15397850740331,0.6464451827242524,37.03858065666298,0.0,0.0,0.0,0.0,0.0
41.75041297852512,0.6558139534883725,37.57537168067261,0.0,0.0,0.0,0.0,0.0
42.346847449646894,0.6651827242524917,38.112162704682206,0.0,0.0,0.0,0.0,0.0
42.943281920768676,0.6745514950166113,38.64895372869181,0.0,0.0,0.0,0.0,0.0
43.53971639189049,0.6839202657807312,39.18574475270144,0.0,0.0,0.0,0.0,0.0
44.13615086301226,0.6932890365448506,39.722535776711034,0.0,0.0,0.0,0.0,0.0
44.732585334134036,0.7026578073089701,40.259326800720636,0.0,0.0,0.0,0.0,0.0
45.329019805255854,0.7120265780730901,40.79611782473027,0.0,0.0,0.0,0.0,0.0
45.92545427637762,0.7213953488372096,41.33290884873986,0.0,0.0,0.0,0.0,0.0
46.5218887474994,0.730764119601329,41.869699872749464,0.0,0.0,0.0,0.0,0.0
47.118323218621185,0.7401328903654485,42.40649089675907,0.0,0.0,0.0,0.0,0.0
47.71475768974298,0.7495016611295682,42.94328192076868,0.0,0.0,0.0,0.0,0.0
48.31119216086476,0.7588704318936876,43.480072944778286,0.0,0.0,0.0,0.0,0.0
48.90762663198654,0.7682392026578071,44.01686396878789,0.0,0.0,0.0,0.0,0.0
49.50406110310834,0.7776079734219271,44.55365499279751,0.0,0.0,0.0,0.0,0.0
50.10049557423012,0.7869767441860466,45.090446016807114,0.0,0.0,0.0,0.0,0.0
50.696930045351905,0.796345514950166,45.627237040816716,0.0,0.0,0.0,0.0,0.0
51.29336451647371,0.8057142857142859,46.16402806482634,0.0,0.0,0.0,0.0,0.0
51.88979898759549,0.8150830564784054,46.70081908883594,0.0,0.0,0.0,0.0,0.0
52.48623345871727,0.8244518272425249,47.237610112845545,0.0,0.0,0.0,0.0,0.0
53.082667929839076,0.8338205980066448,47.77440113685517,0.0,0.0,0.0,0.0,0.0
53.67910240096086,0.8431893687707642,48.31119216086477,0.0,0.0,0.0,0.0,0.0
54.27553687208263,0.8525581395348837,48.84798318487437,0.0,0.0,0.0,0.0,0.0
54.871971343204436,0.8619269102990036,49.384774208884,0.0,0.0,0.0,0.0,0.0
55.46840581432622,0.871295681063123,49.9215652328936,0.0,0.0,0.0,0.0,0.0
56.064840285448,0.8806644518272425,50.4583562569032,0.0,0.0,0.0,0.0,0.0
56.661274756569796,0.8900332225913623,50.99514728091282,0.0,0.0,0.0,0.0,0.0
57.25770922769158,0.8994019933554818,51.53193830492242,0.0,0.0,0.0,0.0,0.0
57.854143698813346,0.9087707641196012,52.068729328932015,0.0,0.0,0.0,0.0,0.0
58.45057816993513,0.9181395348837207,52.60552035294162,0.0,0.0,0.0,0.0,0.0
59.04701264105694,0.9275083056478407,53.14231137695125,0.0,0.0,0.0,0.0,0.0
59.64344711217871,0.9368770764119602,53.67910240096084,0.0,0.0,0.0,0.0,0.0
60.239881583300495,0.9462458471760796,54.215893424970446,0.0,0.0,0.0,0.0,0.0
60.836316054422305,0.9556146179401995,54.75268444898008,0.0,0.0,0.0,0.0,0.0
61.43275052554408,0.964983388704319,55.28947547298967,0.0,0.0,0.0,0.0,0.0
62.02918499666586,0.9743521594684385,55.826266496999274,0.0,0.0,0.0,0.0,0.0
62.62561946778767,0.9837209302325584,56.363057521008905,0.0,0.0,0.0,0.0,0.0
63.22205393890944,0.9930897009966778,56.8998485450185,0.0,0.0,0.0,0.0,0.0
